sample_id,source,Q_pct,q_cpu60,q_cpu61,q_cpu62,q_cpu63,q_cpu64,q_cpu65,q_cpu66,q_cpu67,load_vector
238,lhs,0,50,70,60,50,30,50,60,20,"60:50,61:70,62:60,63:50,64:30,65:50,66:60,67:20"
239,lhs,0,50,70,60,100,0,60,0,70,"60:50,61:70,62:60,63:100,64:0,65:60,66:0,67:70"
240,lhs,0,50,70,80,80,20,20,0,100,"60:50,61:70,62:80,63:80,64:20,65:20,66:0,67:100"
241,lhs,0,50,70,90,70,100,100,80,10,"60:50,61:70,62:90,63:70,64:100,65:100,66:80,67:10"
242,lhs,0,50,70,100,30,0,100,0,60,"60:50,61:70,62:100,63:30,64:0,65:100,66:0,67:60"
243,lhs,0,50,80,20,90,10,50,30,70,"60:50,61:80,62:20,63:90,64:10,65:50,66:30,67:70"
244,lhs,0,50,80,70,80,20,40,20,100,"60:50,61:80,62:70,63:80,64:20,65:40,66:20,67:100"
245,lhs,0,50,80,80,40,100,20,80,80,"60:50,61:80,62:80,63:40,64:100,65:20,66:80,67:80"
246,lhs,0,50,80,100,20,40,70,30,20,"60:50,61:80,62:100,63:20,64:40,65:70,66:30,67:20"
247,lhs,0,50,90,30,30,20,50,80,40,"60:50,61:90,62:30,63:30,64:20,65:50,66:80,67:40"
248,lhs,0,50,90,50,40,10,40,20,80,"60:50,61:90,62:50,63:40,64:10,65:40,66:20,67:80"
249,lhs,0,50,90,70,80,10,70,80,0,"60:50,61:90,62:70,63:80,64:10,65:70,66:80,67:0"
250,lhs,0,50,90,90,20,30,10,10,100,"60:50,61:90,62:90,63:20,64:30,65:10,66:10,67:100"
251,lhs,0,50,100,30,40,40,80,100,60,"60:50,61:100,62:30,63:40,64:40,65:80,66:100,67:60"
252,lhs,0,50,100,30,100,100,60,60,30,"60:50,61:100,62:30,63:100,64:100,65:60,66:60,67:30"
253,lhs,0,50,100,70,90,30,20,20,20,"60:50,61:100,62:70,63:90,64:30,65:20,66:20,67:20"
254,lhs,0,60,0,40,100,50,40,30,80,"60:60,61:0,62:40,63:100,64:50,65:40,66:30,67:80"
255,lhs,0,60,0,60,80,40,40,40,30,"60:60,61:0,62:60,63:80,64:40,65:40,66:40,67:30"
256,lhs,0,60,0,60,90,70,70,20,10,"60:60,61:0,62:60,63:90,64:70,65:70,66:20,67:10"
257,lhs,0,60,0,70,30,90,20,20,100,"60:60,61:0,62:70,63:30,64:90,65:20,66:20,67:100"
258,lhs,0,60,0,70,80,80,10,80,0,"60:60,61:0,62:70,63:80,64:80,65:10,66:80,67:0"
259,lhs,0,60,0,80,0,20,100,0,20,"60:60,61:0,62:80,63:0,64:20,65:100,66:0,67:20"
260,lhs,0,60,0,80,10,70,10,80,80,"60:60,61:0,62:80,63:10,64:70,65:10,66:80,67:80"
261,lhs,0,60,10,0,0,70,90,20,70,"60:60,61:10,62:0,63:0,64:70,65:90,66:20,67:70"
262,lhs,0,60,10,0,10,30,0,90,20,"60:60,61:10,62:0,63:10,64:30,65:0,66:90,67:20"
263,lhs,0,60,10,10,90,10,40,50,90,"60:60,61:10,62:10,63:90,64:10,65:40,66:50,67:90"
264,lhs,0,60,10,30,100,50,70,10,0,"60:60,61:10,62:30,63:100,64:50,65:70,66:10,67:0"
265,lhs,0,60,10,60,70,80,90,70,60,"60:60,61:10,62:60,63:70,64:80,65:90,66:70,67:60"
266,lhs,0,60,20,30,60,100,80,30,10,"60:60,61:20,62:30,63:60,64:100,65:80,66:30,67:10"
267,lhs,0,60,20,80,30,80,80,90,10,"60:60,61:20,62:80,63:30,64:80,65:80,66:90,67:10"
268,lhs,0,60,20,90,100,20,10,0,80,"60:60,61:20,62:90,63:100,64:20,65:10,66:0,67:80"
269,lhs,0,60,30,40,40,10,10,60,0,"60:60,61:30,62:40,63:40,64:10,65:10,66:60,67:0"
270,lhs,0,60,30,50,10,70,70,80,30,"60:60,61:30,62:50,63:10,64:70,65:70,66:80,67:30"
271,lhs,0,60,30,60,50,10,90,10,60,"60:60,61:30,62:60,63:50,64:10,65:90,66:10,67:60"
272,lhs,0,60,30,80,20,90,10,20,60,"60:60,61:30,62:80,63:20,64:90,65:10,66:20,67:60"
273,lhs,0,60,30,100,90,90,90,90,90,"60:60,61:30,62:100,63:90,64:90,65:90,66:90,67:90"
274,lhs,0,60,40,70,10,50,40,10,70,"60:60,61:40,62:70,63:10,64:50,65:40,66:10,67:70"
275,lhs,0,60,40,80,30,70,20,40,40,"60:60,61:40,62:80,63:30,64:70,65:20,66:40,67:40"
276,lhs,0,60,40,100,60,10,100,20,100,"60:60,61:40,62:100,63:60,64:10,65:100,66:20,67:100"
277,lhs,0,60,50,10,100,60,0,80,60,"60:60,61:50,62:10,63:100,64:60,65:0,66:80,67:60"
278,lhs,0,60,50,20,100,0,80,40,50,"60:60,61:50,62:20,63:100,64:0,65:80,66:40,67:50"
279,lhs,0,60,60,20,10,60,80,50,20,"60:60,61:60,62:20,63:10,64:60,65:80,66:50,67:20"
280,lhs,0,60,60,70,40,20,90,50,100,"60:60,61:60,62:70,63:40,64:20,65:90,66:50,67:100"
281,lhs,0,60,60,100,30,70,80,80,10,"60:60,61:60,62:100,63:30,64:70,65:80,66:80,67:10"
282,lhs,0,60,60,100,40,50,60,90,30,"60:60,61:60,62:100,63:40,64:50,65:60,66:90,67:30"
283,lhs,0,60,70,100,20,60,80,20,80,"60:60,61:70,62:100,63:20,64:60,65:80,66:20,67:80"
284,lhs,0,60,70,100,100,60,10,70,90,"60:60,61:70,62:100,63:100,64:60,65:10,66:70,67:90"
285,lhs,0,60,70,100,100,90,40,30,60,"60:60,61:70,62:100,63:100,64:90,65:40,66:30,67:60"
286,lhs,0,60,80,30,40,90,0,40,10,"60:60,61:80,62:30,63:40,64:90,65:0,66:40,67:10"
287,lhs,0,60,80,40,20,10,10,100,70,"60:60,61:80,62:40,63:20,64:10,65:10,66:100,67:70"
288,lhs,0,60,80,100,0,10,70,50,30,"60:60,61:80,62:100,63:0,64:10,65:70,66:50,67:30"
289,lhs,0,60,90,60,30,10,80,0,90,"60:60,61:90,62:60,63:30,64:10,65:80,66:0,67:90"
290,lhs,0,60,90,80,70,60,10,90,40,"60:60,61:90,62:80,63:70,64:60,65:10,66:90,67:40"
291,lhs,0,60,100,20,40,50,0,90,40,"60:60,61:100,62:20,63:40,64:50,65:0,66:90,67:40"
292,lhs,0,60,100,60,70,40,40,50,40,"60:60,61:100,62:60,63:70,64:40,65:40,66:50,67:40"
293,lhs,0,60,100,80,20,30,50,100,30,"60:60,61:100,62:80,63:20,64:30,65:50,66:100,67:30"
294,lhs,0,60,100,100,100,30,30,50,20,"60:60,61:100,62:100,63:100,64:30,65:30,66:50,67:20"
295,lhs,0,70,0,0,70,50,70,60,0,"60:70,61:0,62:0,63:70,64:50,65:70,66:60,67:0"
296,lhs,0,70,0,10,80,20,10,80,40,"60:70,61:0,62:10,63:80,64:20,65:10,66:80,67:40"
297,lhs,0,70,0,20,40,50,100,60,80,"60:70,61:0,62:20,63:40,64:50,65:100,66:60,67:80"
298,lhs,0,70,0,20,80,0,20,20,30,"60:70,61:0,62:20,63:80,64:0,65:20,66:20,67:30"
299,lhs,0,70,0,30,20,20,80,20,100,"60:70,61:0,62:30,63:20,64:20,65:80,66:20,67:100"
300,lhs,0,70,10,30,30,70,90,40,0,"60:70,61:10,62:30,63:30,64:70,65:90,66:40,67:0"
301,lhs,0,70,10,90,60,10,50,50,0,"60:70,61:10,62:90,63:60,64:10,65:50,66:50,67:0"
302,lhs,0,70,10,100,0,10,90,60,20,"60:70,61:10,62:100,63:0,64:10,65:90,66:60,67:20"
303,lhs,0,70,10,100,80,70,40,60,30,"60:70,61:10,62:100,63:80,64:70,65:40,66:60,67:30"
304,lhs,0,70,20,30,70,10,20,20,70,"60:70,61:20,62:30,63:70,64:10,65:20,66:20,67:70"
305,lhs,0,70,20,50,50,10,20,40,90,"60:70,61:20,62:50,63:50,64:10,65:20,66:40,67:90"
306,lhs,0,70,20,90,20,0,50,90,90,"60:70,61:20,62:90,63:20,64:0,65:50,66:90,67:90"
307,lhs,0,70,30,0,20,100,50,70,0,"60:70,61:30,62:0,63:20,64:100,65:50,66:70,67:0"
308,lhs,0,70,30,50,20,70,10,50,20,"60:70,61:30,62:50,63:20,64:70,65:10,66:50,67:20"
309,lhs,0,70,30,100,10,30,100,40,60,"60:70,61:30,62:100,63:10,64:30,65:100,66:40,67:60"
310,lhs,0,70,40,20,20,0,10,70,50,"60:70,61:40,62:20,63:20,64:0,65:10,66:70,67:50"
311,lhs,0,70,40,30,10,50,80,70,0,"60:70,61:40,62:30,63:10,64:50,65:80,66:70,67:0"
312,lhs,0,70,40,40,50,100,20,80,10,"60:70,61:40,62:40,63:50,64:100,65:20,66:80,67:10"
313,lhs,0,70,40,70,0,10,60,10,20,"60:70,61:40,62:70,63:0,64:10,65:60,66:10,67:20"
314,lhs,0,70,50,0,80,40,70,100,100,"60:70,61:50,62:0,63:80,64:40,65:70,66:100,67:100"
315,lhs,0,70,50,70,40,10,10,80,50,"60:70,61:50,62:70,63:40,64:10,65:10,66:80,67:50"
316,lhs,0,70,60,40,40,60,70,90,90,"60:70,61:60,62:40,63:40,64:60,65:70,66:90,67:90"
317,lhs,0,70,60,100,0,50,70,50,10,"60:70,61:60,62:100,63:0,64:50,65:70,66:50,67:10"
318,lhs,0,70,70,30,20,30,70,40,100,"60:70,61:70,62:30,63:20,64:30,65:70,66:40,67:100"
319,lhs,0,70,70,70,10,90,10,20,30,"60:70,61:70,62:70,63:10,64:90,65:10,66:20,67:30"
320,lhs,0,70,70,90,10,10,100,40,40,"60:70,61:70,62:90,63:10,64:10,65:100,66:40,67:40"
321,lhs,0,70,80,80,0,100,20,50,0,"60:70,61:80,62:80,63:0,64:100,65:20,66:50,67:0"
322,lhs,0,70,90,10,80,0,40,10,30,"60:70,61:90,62:10,63:80,64:0,65:40,66:10,67:30"
323,lhs,0,70,90,10,100,0,50,100,50,"60:70,61:90,62:10,63:100,64:0,65:50,66:100,67:50"
324,lhs,0,70,90,60,10,0,40,70,70,"60:70,61:90,62:60,63:10,64:0,65:40,66:70,67:70"
325,lhs,0,70,100,0,20,100,60,10,10,"60:70,61:100,62:0,63:20,64:100,65:60,66:10,67:10"
326,lhs,0,70,100,20,30,20,60,100,70,"60:70,61:100,62:20,63:30,64:20,65:60,66:100,67:70"
327,lhs,0,80,0,50,10,10,70,50,90,"60:80,61:0,62:50,63:10,64:10,65:70,66:50,67:90"
328,lhs,0,80,0,50,90,20,0,0,50,"60:80,61:0,62:50,63:90,64:20,65:0,66:0,67:50"
329,lhs,0,80,0,50,100,30,50,70,80,"60:80,61:0,62:50,63:100,64:30,65:50,66:70,67:80"
330,lhs,0,80,0,60,70,50,50,40,50,"60:80,61:0,62:60,63:70,64:50,65:50,66:40,67:50"
331,lhs,0,80,10,0,60,20,50,0,20,"60:80,61:10,62:0,63:60,64:20,65:50,66:0,67:20"
332,lhs,0,80,10,30,40,70,20,100,60,"60:80,61:10,62:30,63:40,64:70,65:20,66:100,67:60"
333,lhs,0,80,10,100,20,20,80,100,100,"60:80,61:10,62:100,63:20,64:20,65:80,66:100,67:100"
334,lhs,0,80,20,70,60,10,80,80,90,"60:80,61:20,62:70,63:60,64:10,65:80,66:80,67:90"
335,lhs,0,80,30,40,90,0,100,90,0,"60:80,61:30,62:40,63:90,64:0,65:100,66:90,67:0"
336,lhs,0,80,30,80,80,70,50,30,10,"60:80,61:30,62:80,63:80,64:70,65:50,66:30,67:10"
337,lhs,0,80,40,10,40,70,50,80,80,"60:80,61:40,62:10,63:40,64:70,65:50,66:80,67:80"
338,lhs,0,80,40,70,90,60,80,100,40,"60:80,61:40,62:70,63:90,64:60,65:80,66:100,67:40"
339,lhs,0,80,40,80,10,90,100,30,0,"60:80,61:40,62:80,63:10,64:90,65:100,66:30,67:0"
340,lhs,0,80,40,90,20,30,60,40,40,"60:80,61:40,62:90,63:20,64:30,65:60,66:40,67:40"
341,lhs,0,80,50,40,70,10,50,0,10,"60:80,61:50,62:40,63:70,64:10,65:50,66:0,67:10"
342,lhs,0,80,50,50,100,20,50,40,20,"60:80,61:50,62:50,63:100,64:20,65:50,66:40,67:20"
343,lhs,0,80,50,60,0,30,90,80,30,"60:80,61:50,62:60,63:0,64:30,65:90,66:80,67:30"
344,lhs,0,80,50,60,0,40,100,10,20,"60:80,61:50,62:60,63:0,64:40,65:100,66:10,67:20"
345,lhs,0,80,50,70,40,70,70,70,80,"60:80,61:50,62:70,63:40,64:70,65:70,66:70,67:80"
346,lhs,0,80,50,80,20,80,60,80,20,"60:80,61:50,62:80,63:20,64:80,65:60,66:80,67:20"
347,lhs,0,80,60,10,20,10,0,40,80,"60:80,61:60,62:10,63:20,64:10,65:0,66:40,67:80"
348,lhs,0,80,60,40,30,70,50,80,70,"60:80,61:60,62:40,63:30,64:70,65:50,66:80,67:70"
349,lhs,0,80,60,40,100,70,40,60,30,"60:80,61:60,62:40,63:100,64:70,65:40,66:60,67:30"
350,lhs,0,80,60,70,90,100,50,30,30,"60:80,61:60,62:70,63:90,64:100,65:50,66:30,67:30"
351,lhs,0,80,60,100,0,0,30,70,40,"60:80,61:60,62:100,63:0,64:0,65:30,66:70,67:40"
352,lhs,0,80,70,30,30,30,40,100,100,"60:80,61:70,62:30,63:30,64:30,65:40,66:100,67:100"
353,lhs,0,80,70,30,40,70,70,60,60,"60:80,61:70,62:30,63:40,64:70,65:70,66:60,67:60"
354,lhs,0,80,70,100,90,60,50,30,80,"60:80,61:70,62:100,63:90,64:60,65:50,66:30,67:80"
355,lhs,0,80,80,0,40,50,70,60,60,"60:80,61:80,62:0,63:40,64:50,65:70,66:60,67:60"
356,lhs,0,80,80,0,60,80,10,50,10,"60:80,61:80,62:0,63:60,64:80,65:10,66:50,67:10"
357,lhs,0,80,80,30,30,30,10,20,90,"60:80,61:80,62:30,63:30,64:30,65:10,66:20,67:90"
358,lhs,0,80,80,30,90,20,20,70,90,"60:80,61:80,62:30,63:90,64:20,65:20,66:70,67:90"
359,lhs,0,80,80,50,10,20,70,100,50,"60:80,61:80,62:50,63:10,64:20,65:70,66:100,67:50"
360,lhs,0,80,80,50,10,40,20,60,30,"60:80,61:80,62:50,63:10,64:40,65:20,66:60,67:30"
361,lhs,0,80,80,80,20,60,60,60,100,"60:80,61:80,62:80,63:20,64:60,65:60,66:60,67:100"
362,lhs,0,80,80,80,50,40,80,50,0,"60:80,61:80,62:80,63:50,64:40,65:80,66:50,67:0"
363,lhs,0,80,90,0,40,100,0,20,40,"60:80,61:90,62:0,63:40,64:100,65:0,66:20,67:40"
364,lhs,0,80,90,0,60,70,70,30,10,"60:80,61:90,62:0,63:60,64:70,65:70,66:30,67:10"
365,lhs,0,80,90,0,80,60,80,10,30,"60:80,61:90,62:0,63:80,64:60,65:80,66:10,67:30"
366,lhs,0,80,90,30,50,60,40,30,90,"60:80,61:90,62:30,63:50,64:60,65:40,66:30,67:90"
367,lhs,0,80,90,40,100,30,0,50,0,"60:80,61:90,62:40,63:100,64:30,65:0,66:50,67:0"
368,lhs,0,80,90,50,80,30,90,70,60,"60:80,61:90,62:50,63:80,64:30,65:90,66:70,67:60"
369,lhs,0,80,90,60,60,60,60,40,40,"60:80,61:90,62:60,63:60,64:60,65:60,66:40,67:40"
370,lhs,0,80,90,90,60,70,0,20,40,"60:80,61:90,62:90,63:60,64:70,65:0,66:20,67:40"
371,lhs,0,80,100,20,0,50,0,50,0,"60:80,61:100,62:20,63:0,64:50,65:0,66:50,67:0"
372,lhs,0,80,100,50,90,20,10,10,100,"60:80,61:100,62:50,63:90,64:20,65:10,66:10,67:100"
373,lhs,0,80,100,70,30,30,60,100,10,"60:80,61:100,62:70,63:30,64:30,65:60,66:100,67:10"
374,lhs,0,80,100,80,30,20,60,0,90,"60:80,61:100,62:80,63:30,64:20,65:60,66:0,67:90"
375,lhs,0,90,0,10,70,30,100,0,60,"60:90,61:0,62:10,63:70,64:30,65:100,66:0,67:60"
376,lhs,0,90,0,10,80,80,40,0,90,"60:90,61:0,62:10,63:80,64:80,65:40,66:0,67:90"
377,lhs,0,90,0,20,60,80,10,80,60,"60:90,61:0,62:20,63:60,64:80,65:10,66:80,67:60"
378,lhs,0,90,0,80,90,50,60,70,0,"60:90,61:0,62:80,63:90,64:50,65:60,66:70,67:0"
379,lhs,0,90,0,100,90,20,40,90,10,"60:90,61:0,62:100,63:90,64:20,65:40,66:90,67:10"
380,lhs,0,90,0,100,90,60,90,10,20,"60:90,61:0,62:100,63:90,64:60,65:90,66:10,67:20"
381,lhs,0,90,10,0,30,40,30,10,50,"60:90,61:10,62:0,63:30,64:40,65:30,66:10,67:50"
382,lhs,0,90,10,0,60,20,70,60,70,"60:90,61:10,62:0,63:60,64:20,65:70,66:60,67:70"
383,lhs,0,90,10,20,40,70,100,70,30,"60:90,61:10,62:20,63:40,64:70,65:100,66:70,67:30"
384,lhs,0,90,30,10,90,90,40,60,60,"60:90,61:30,62:10,63:90,64:90,65:40,66:60,67:60"
385,lhs,0,90,30,20,80,100,70,80,70,"60:90,61:30,62:20,63:80,64:100,65:70,66:80,67:70"
386,lhs,0,90,30,30,20,20,80,20,100,"60:90,61:30,62:30,63:20,64:20,65:80,66:20,67:100"
387,lhs,0,90,30,80,20,80,40,40,80,"60:90,61:30,62:80,63:20,64:80,65:40,66:40,67:80"
388,lhs,0,90,30,90,30,10,10,30,20,"60:90,61:30,62:90,63:30,64:10,65:10,66:30,67:20"
389,lhs,0,90,30,100,70,20,50,50,0,"60:90,61:30,62:100,63:70,64:20,65:50,66:50,67:0"
390,lhs,0,90,40,0,20,30,90,70,100,"60:90,61:40,62:0,63:20,64:30,65:90,66:70,67:100"
391,lhs,0,90,40,70,100,100,0,40,30,"60:90,61:40,62:70,63:100,64:100,65:0,66:40,67:30"
392,lhs,0,90,50,20,40,100,0,60,50,"60:90,61:50,62:20,63:40,64:100,65:0,66:60,67:50"
393,lhs,0,90,50,100,40,30,50,100,30,"60:90,61:50,62:100,63:40,64:30,65:50,66:100,67:30"
394,lhs,0,90,60,10,10,60,30,90,90,"60:90,61:60,62:10,63:10,64:60,65:30,66:90,67:90"
395,lhs,0,90,60,10,50,90,60,30,90,"60:90,61:60,62:10,63:50,64:90,65:60,66:30,67:90"
396,lhs,0,90,60,40,30,10,60,80,0,"60:90,61:60,62:40,63:30,64:10,65:60,66:80,67:0"
397,lhs,0,90,60,60,50,10,100,20,100,"60:90,61:60,62:60,63:50,64:10,65:100,66:20,67:100"
398,lhs,0,90,70,10,10,70,50,90,80,"60:90,61:70,62:10,63:10,64:70,65:50,66:90,67:80"
399,lhs,0,90,70,10,70,60,40,10,10,"60:90,61:70,62:10,63:70,64:60,65:40,66:10,67:10"
400,lhs,0,90,70,40,30,10,80,90,90,"60:90,61:70,62:40,63:30,64:10,65:80,66:90,67:90"
401,lhs,0,90,70,70,10,50,50,60,30,"60:90,61:70,62:70,63:10,64:50,65:50,66:60,67:30"
402,lhs,0,90,70,80,50,50,0,80,30,"60:90,61:70,62:80,63:50,64:50,65:0,66:80,67:30"
403,lhs,0,90,80,40,10,20,60,50,70,"60:90,61:80,62:40,63:10,64:20,65:60,66:50,67:70"
404,lhs,0,90,80,40,30,70,10,70,50,"60:90,61:80,62:40,63:30,64:70,65:10,66:70,67:50"
405,lhs,0,90,80,70,30,10,90,60,10,"60:90,61:80,62:70,63:30,64:10,65:90,66:60,67:10"
406,lhs,0,90,80,90,30,100,50,10,60,"60:90,61:80,62:90,63:30,64:100,65:50,66:10,67:60"
407,lhs,0,90,90,100,30,80,10,80,40,"60:90,61:90,62:100,63:30,64:80,65:10,66:80,67:40"
408,lhs,0,90,90,100,100,90,0,50,0,"60:90,61:90,62:100,63:100,64:90,65:0,66:50,67:0"
409,lhs,0,90,100,40,70,50,70,10,90,"60:90,61:100,62:40,63:70,64:50,65:70,66:10,67:90"
410,lhs,0,90,100,50,20,60,0,20,80,"60:90,61:100,62:50,63:20,64:60,65:0,66:20,67:80"
411,lhs,0,90,100,80,0,0,0,90,20,"60:90,61:100,62:80,63:0,64:0,65:0,66:90,67:20"
412,lhs,0,90,100,80,100,10,20,90,10,"60:90,61:100,62:80,63:100,64:10,65:20,66:90,67:10"
413,lhs,0,100,0,30,80,70,50,90,10,"60:100,61:0,62:30,63:80,64:70,65:50,66:90,67:10"
414,lhs,0,100,0,40,0,60,60,0,10,"60:100,61:0,62:40,63:0,64:60,65:60,66:0,67:10"
415,lhs,0,100,0,60,20,10,80,10,80,"60:100,61:0,62:60,63:20,64:10,65:80,66:10,67:80"
416,lhs,0,100,0,60,80,50,100,0,0,"60:100,61:0,62:60,63:80,64:50,65:100,66:0,67:0"
417,lhs,0,100,10,20,20,100,80,60,80,"60:100,61:10,62:20,63:20,64:100,65:80,66:60,67:80"
418,lhs,0,100,10,50,20,20,10,40,0,"60:100,61:10,62:50,63:20,64:20,65:10,66:40,67:0"
419,lhs,0,100,10,70,40,80,20,60,50,"60:100,61:10,62:70,63:40,64:80,65:20,66:60,67:50"
420,lhs,0,100,10,80,0,100,30,50,0,"60:100,61:10,62:80,63:0,64:100,65:30,66:50,67:0"
421,lhs,0,100,10,90,0,0,20,80,60,"60:100,61:10,62:90,63:0,64:0,65:20,66:80,67:60"
422,lhs,0,100,20,20,60,10,20,100,0,"60:100,61:20,62:20,63:60,64:10,65:20,66:100,67:0"
423,lhs,0,100,20,20,70,10,80,60,10,"60:100,61:20,62:20,63:70,64:10,65:80,66:60,67:10"
424,lhs,0,100,20,60,50,30,60,10,10,"60:100,61:20,62:60,63:50,64:30,65:60,66:10,67:10"
425,lhs,0,100,20,90,0,50,10,80,30,"60:100,61:20,62:90,63:0,64:50,65:10,66:80,67:30"
426,lhs,0,100,30,50,40,70,40,60,30,"60:100,61:30,62:50,63:40,64:70,65:40,66:60,67:30"
427,lhs,0,100,30,60,10,10,90,20,50,"60:100,61:30,62:60,63:10,64:10,65:90,66:20,67:50"
428,lhs,0,100,30,70,50,100,70,90,60,"60:100,61:30,62:70,63:50,64:100,65:70,66:90,67:60"
429,lhs,0,100,30,100,100,40,30,10,90,"60:100,61:30,62:100,63:100,64:40,65:30,66:10,67:90"
430,lhs,0,100,40,10,50,20,10,100,100,"60:100,61:40,62:10,63:50,64:20,65:10,66:100,67:100"
431,lhs,0,100,40,20,100,100,30,10,30,"60:100,61:40,62:20,63:100,64:100,65:30,66:10,67:30"
432,lhs,0,100,40,50,10,70,60,20,50,"60:100,61:40,62:50,63:10,64:70,65:60,66:20,67:50"
433,lhs,0,100,40,80,70,100,100,60,10,"60:100,61:40,62:80,63:70,64:100,65:100,66:60,67:10"
434,lhs,0,100,40,80,90,40,40,60,40,"60:100,61:40,62:80,63:90,64:40,65:40,66:60,67:40"
435,lhs,0,100,40,90,10,100,100,90,10,"60:100,61:40,62:90,63:10,64:100,65:100,66:90,67:10"
436,lhs,0,100,50,40,40,40,60,10,20,"60:100,61:50,62:40,63:40,64:40,65:60,66:10,67:20"
437,lhs,0,100,50,60,100,80,70,100,60,"60:100,61:50,62:60,63:100,64:80,65:70,66:100,67:60"
438,lhs,0,100,50,100,20,80,90,60,60,"60:100,61:50,62:100,63:20,64:80,65:90,66:60,67:60"
439,lhs,0,100,50,100,80,50,30,30,70,"60:100,61:50,62:100,63:80,64:50,65:30,66:30,67:70"
440,lhs,0,100,60,0,20,60,20,0,0,"60:100,61:60,62:0,63:20,64:60,65:20,66:0,67:0"
441,lhs,0,100,60,80,80,90,80,30,80,"60:100,61:60,62:80,63:80,64:90,65:80,66:30,67:80"
442,lhs,0,100,60,90,90,80,60,50,90,"60:100,61:60,62:90,63:90,64:80,65:60,66:50,67:90"
443,lhs,0,100,60,90,90,90,40,70,20,"60:100,61:60,62:90,63:90,64:90,65:40,66:70,67:20"
444,lhs,0,100,70,60,90,0,20,40,40,"60:100,61:70,62:60,63:90,64:0,65:20,66:40,67:40"
445,lhs,0,100,70,100,50,90,30,20,70,"60:100,61:70,62:100,63:50,64:90,65:30,66:20,67:70"
446,lhs,0,100,80,0,60,100,90,30,100,"60:100,61:80,62:0,63:60,64:100,65:90,66:30,67:100"
447,lhs,0,100,90,20,50,100,0,70,90,"60:100,61:90,62:20,63:50,64:100,65:0,66:70,67:90"
448,lhs,0,100,90,70,90,30,100,20,20,"60:100,61:90,62:70,63:90,64:30,65:100,66:20,67:20"
449,lhs,0,100,90,80,10,0,80,10,0,"60:100,61:90,62:80,63:10,64:0,65:80,66:10,67:0"
450,lhs,0,100,90,90,0,90,10,50,30,"60:100,61:90,62:90,63:0,64:90,65:10,66:50,67:30"
451,lhs,0,100,100,20,0,10,60,70,40,"60:100,61:100,62:20,63:0,64:10,65:60,66:70,67:40"
452,lhs,0,100,100,20,60,0,90,10,40,"60:100,61:100,62:20,63:60,64:0,65:90,66:10,67:40"
453,lhs,0,100,100,20,70,0,10,40,10,"60:100,61:100,62:20,63:70,64:0,65:10,66:40,67:10"
454,lhs,0,100,100,90,40,50,70,30,70,"60:100,61:100,62:90,63:40,64:50,65:70,66:30,67:70"
455,lhs,10,0,0,20,70,0,60,10,70,"60:0,61:0,62:20,63:70,64:0,65:60,66:10,67:70"
456,lhs,10,0,0,50,40,100,0,70,80,"60:0,61:0,62:50,63:40,64:100,65:0,66:70,67:80"
457,lhs,10,0,0,60,20,20,40,60,50,"60:0,61:0,62:60,63:20,64:20,65:40,66:60,67:50"
458,lhs,10,0,10,0,30,60,70,40,80,"60:0,61:10,62:0,63:30,64:60,65:70,66:40,67:80"
459,lhs,10,0,10,20,50,100,30,20,70,"60:0,61:10,62:20,63:50,64:100,65:30,66:20,67:70"
460,lhs,10,0,10,50,80,30,90,100,20,"60:0,61:10,62:50,63:80,64:30,65:90,66:100,67:20"
461,lhs,10,0,10,80,40,60,30,90,40,"60:0,61:10,62:80,63:40,64:60,65:30,66:90,67:40"
462,lhs,10,0,20,0,10,40,100,40,50,"60:0,61:20,62:0,63:10,64:40,65:100,66:40,67:50"
463,lhs,10,0,20,10,40,20,80,90,40,"60:0,61:20,62:10,63:40,64:20,65:80,66:90,67:40"
464,lhs,10,0,20,20,80,50,70,40,0,"60:0,61:20,62:20,63:80,64:50,65:70,66:40,67:0"
465,lhs,10,0,20,50,0,40,20,50,70,"60:0,61:20,62:50,63:0,64:40,65:20,66:50,67:70"
466,lhs,10,0,20,50,90,100,20,20,10,"60:0,61:20,62:50,63:90,64:100,65:20,66:20,67:10"
467,lhs,10,0,30,40,40,40,80,30,10,"60:0,61:30,62:40,63:40,64:40,65:80,66:30,67:10"
468,lhs,10,0,30,50,90,80,70,10,10,"60:0,61:30,62:50,63:90,64:80,65:70,66:10,67:10"
469,lhs,10,0,30,70,0,70,0,70,70,"60:0,61:30,62:70,63:0,64:70,65:0,66:70,67:70"
470,lhs,10,0,40,10,40,20,90,100,70,"60:0,61:40,62:10,63:40,64:20,65:90,66:100,67:70"
471,lhs,10,0,40,30,0,40,40,90,30,"60:0,61:40,62:30,63:0,64:40,65:40,66:90,67:30"
472,lhs,10,0,40,50,10,20,10,20,90,"60:0,61:40,62:50,63:10,64:20,65:10,66:20,67:90"
473,lhs,10,0,40,50,90,90,60,80,50,"60:0,61:40,62:50,63:90,64:90,65:60,66:80,67:50"
474,lhs,10,0,40,60,60,70,100,30,80,"60:0,61:40,62:60,63:60,64:70,65:100,66:30,67:80"
475,lhs,10,0,40,80,40,10,60,60,40,"60:0,61:40,62:80,63:40,64:10,65:60,66:60,67:40"
476,lhs,10,0,50,10,10,20,30,100,100,"60:0,61:50,62:10,63:10,64:20,65:30,66:100,67:100"
477,lhs,10,0,50,10,100,60,30,30,80,"60:0,61:50,62:10,63:100,64:60,65:30,66:30,67:80"
